Jeb Bush,Positive,Look at Jeb coming through with throwing GWB under the bus about the Iraq War. He needs to do this more often. #GOPDebate
No candidate mentioned,Negative,RT @vying4equality: Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/HxHAHGlaYq #TrustHillarytoo
Donald Trump,Positive,@realDonaldTrump can insult everyone &amp; call them stupid but then cries at @megynkelly tough but fair questions.#GOPDebate @assholeofday
Donald Trump,Negative,"Embarrassed for @Fox News forway they conducted #GOPDebate . Giggles, snark &amp; fangs out for #realdonaldtrump . Blatent bias, unprofessional."
Donald Trump,Negative,"RT @TheRecruitChair: Not going to vote for Trump, but I'll definitely let him guest write in my Burn Book #GOPDebate"
No candidate mentioned,Neutral,He loaded LOL #tcot #GOPDebate #kushandalcohol  https://t.co/pYWBcNRkN8
No candidate mentioned,Negative,RT @alilihay: I would also prefer that my uterus isn't registered with Washington #GOPDebate
Donald Trump,Positive,RT @JaclynHStrauss: I loved it in the #GOPdebate when @realDonaldTrump said the insurance companies have control over the politicians #obamona
No candidate mentioned,Negative,"RT @drskyskull: My summary of #GOPDebate candidates from last night: mouth-breathing, paste-eating poster children for the banality of evil."
Donald Trump,Negative,RT @FrankLuntz: I'm waiting for the day Donald Trump pulls off his face and is revealed to be a character performance by Andy Kaufman.  #GO.na
No candidate mentioned,Negative,RT @stillwaters1029: Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/gNDrtlFsNT
No candidate mentioned,Negative,#TalkPoverty what have dems done for the poor in the last 60 years? Trapped them. It's time for #GOPDebate
Donald Trump,Neutral,@realDonaldTrump should see this #gopdebate #FoxDebate @foxnewspolitics  https://t.co/PSN0asmewp
No candidate mentioned,Neutral,"I don't know who won, but Abraham Lincoln lost the #GOPDebate last night."
Donald Trump,Neutral,Photo: What did you think of the #gopdebate #donaldtrump #pleasefollowback #follow @TagsForLikes #follow me... http://t.co/toDpcTJjBF
Donald Trump,Negative,The comb-over: for when your hair needs to be a perfect physical representation of denial.  #Trump #GOPDebate
No candidate mentioned,Neutral,Rewatching GOP Forum. #gluttonforpunishment  Interesting which candidates answered questions in terms of inclusion vs exclusion. #GOPDebate
Donald Trump,Negative,RT @alison_rambles: For once @voxdotcom you're spot on about @realDonaldTrump.  #GOPDebate #FOXNEWSDEBATE   http://t.co/ig0r1LaSko http://t.na
No candidate mentioned,Negative,#THEWORSTPARTOFDEPRESSIONIS U DO SELF HARM THINGS LIKE WATCH THE #GOPDEBATE
Scott Walker,Negative,"RT @rodeodance: @ScottWalker Dodges Media At State Fair, Hours Before First #GOPDebate http://t.co/k7xM1gYBSu #Walker16 #wiunion #wipolitic.na"
No candidate mentioned,Negative,RT @PattiKimble: @GOP ha no respect for women Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.c.na
No candidate mentioned,Negative,@marklevinshow NO! #RINO #McConnell #Jeb #GOPDebate #Rove #ChamberOfCommerce #MegynKelly @GrahamBlog SELL SOULS #tcot http://t.co/1IJlcmqlH8
Donald Trump,Negative,"RT @msnbc: .@realDonaldTrump says Fox News anchors were not ""fair"" to him: http://t.co/DGAv1xxbn0 #GOPDebate http://t.co/uQq5SQLBYI"
Donald Trump,Negative,"Donald Trump late-night angry-tweets Megyn Kelly, and it is epic http://t.co/sOaYXrXPTl #GOPDebate"
No candidate mentioned,Neutral,"RT @bgittleson: Facebook: During #GOPDebate, 7.5m ppl in the U.S. made 20m interactions (likes, posts, comments and shares) related to the 8na"
Mike Huckabee,Negative,"RT @MarcGreen25: #Huckabee : ""the purpose of the military is to kill people and break things"", I thought military was for national securityand"
No candidate mentioned,Neutral,Why's #Hillary the #clearchoice for #Dems? No one can explain her vision for the next 4 years?  But yet she's the clear choice? #GOPDebate
Ted Cruz,Neutral,"RT @AshorDeKelaita: Ted Cruz at the GOP Debate in Cleveland  ""God speaks in the Bible"" https://t.co/eHkQWoe2Cy #GOPDebate #CruzCrew @TedCruz"
No candidate mentioned,Negative,"RT @msmallywelch: ""This is the worst Miss America competition I have ever seen."" -@thejoemoses #GOPDebate"
Ted Cruz,Negative,"#Awkord is correct. What was that suppose to mean, ""Talk to the hand""?    @Cameron_Gray @writingdownpat #FoxDebate #GOPDebate"
No candidate mentioned,Negative,@AIIAmericanGirI Holy cow. #CarlyFiorina smoked Chris Matthews! #GOPDebate
No candidate mentioned,Neutral,"RT @SissiYado: Skipping the #GOPDebate, have somewhere important to be. ;)  Prepping for the future of organizing in America with #OFAFello8na"
No candidate mentioned,Negative,"hey, i feel am left out in the #GOPDebate"
Donald Trump,Negative,As lies go--Trump's hair was the smallest. #GOPDebate
No candidate mentioned,Neutral,"RT @LPNational: Yes, let's cut congressional pensions. #GOPDebate"
Donald Trump,Positive,RT @ggfletcher: Trump's big beautiful door: #GOPDebate http://t.co/f2CR23uXFL
Donald Trump,Negative,GOP Debate News - Trump Shocks GOP Faithful http://t.co/H5XBIbvgST  #DonaldTrump  #GOPDebate http://t.co/F9Yh5LaFMu
Donald Trump,Positive,GOP Debate News - Trump Shocks GOP Faithful http://t.co/OKOqZojXFJ  #DonaldTrump  #GOPDebate http://t.co/yTusGmoClG
No candidate mentioned,Negative,RT @JBSass: Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/ZKQDhTkQhS
No candidate mentioned,Neutral,Top issues discussed during the #GOPDebate on Facebook: 1. Immigration 2. Racial issues 3. The economy 4. Education 5. Abortion
No candidate mentioned,Negative,#TheCrazyOnes RT @wmcinally: Have we completely thrown away the separation of church and state? #GOPDebate
No candidate mentioned,Neutral,After watching the #GOPDebate last night I made a donation to Planned Parenthood! https://t.co/hwbFq67B6c
No candidate mentioned,Negative,Last night's #GOPDebate: What topics merited attention/Which were ignored   #HillaryClinton #PDMFNB
Ben Carson,Positive,??S@EricHaywood: The #GOPDebate got my man Ben Carson out there like: http://t.co/NcWnW9JttT???
No candidate mentioned,Neutral,RT @SuzanneinLGB: Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/Ygm8ARcwzO
No candidate mentioned,Negative,Being a ignorant close minded stupid fuck is the prerequisite for joining #GOP  #GOPDebate
No candidate mentioned,Negative,"Did last night really happen, or was it some kind of collective Twitter fever dream? #GOPDebate"
Marco Rubio,Positive,"@marcorubio make it happen, cap'n!! Your responses at the #GOPDebate  were spot on. Thank you!! #Rubio2016 #GeniusAtWork #PartyOfTheFuture"
No candidate mentioned,Neutral,"RT @sistertoldjah: Not sure how long this will be up, but here is full video of last night's primetime #GOPDebate: https://t.co/ZhuAC3yfLV"
No candidate mentioned,Negative,"#GOPDebate  Winners: Megyn Kelly, Carly Fiorina, and (hopefully) Hillary's and Bernie's Finance teams."
Donald Trump,Neutral,Watch Party for the Trump debate at the State Democratic headquarters last night. What a great show! #GOPDebate http://t.co/2h47TKg2Lk
Donald Trump,Negative,What the candidates did wrong at the #GOPDebate @realDonaldTrump @ScottWalker @JebBush @RandPaul http://t.co/EFp81Zsufp
No candidate mentioned,Neutral,RT @LilaGraceRose: .@MegynKelly @BretBaier Ask candidates on #GOPDebate if they will commit to defunding @PPact in light of these videos. #8na
No candidate mentioned,Positive,@chuckwoolery I'm just hoping I have an opportunity to vote for @CarlyFiorina by the time the CA primary cones around. #GOPDebate #Carly2016
Jeb Bush,Negative,Very obvious last night that @FoxNews wants Bush to win. Gave him softballs all night long. #NoCredibility #GOPDebate
No candidate mentioned,Neutral,"@LizClaman Taking a step back, who among GOP candidates has the stature to stand next to/toe-to-toe with, say, Putin? #GOPDebate #bigpicture"
No candidate mentioned,Neutral,Thank you. Finally a rational analysis of the #GOPDebate  https://t.co/hyEySm3zU9
Mike Huckabee,Negative,"RT @JonScottFNC: Ever think you'd hear about pimps, prostitutes and drug dealers as taxpayers in a GOP debate? Mike Huckabee made it happenena"
Marco Rubio,Positive,"@marcorubio As part of the Luntz focus group, I can report you received the most consistent &amp; highest favorable ratings! #GOPDebate"
No candidate mentioned,Negative,#GOPDebate Can't help but think of Smith from the Matrix- they're multiplying!!
Donald Trump,Negative,RT @sundapp: Looking forward to POTUS @realDonaldTrump whining &amp; trash talking on twttr after each Summit meeting he holds with world leade. p
Donald Trump,Negative,If you @megynkelly think that your question to @realDonaldTrump to begin #GOPDebate was FAIR &amp; BALANCED..... http://t.co/TKeadpd5mf
No candidate mentioned,Positive,RT @MartinOMalley: Didnk that your question to @realDonaldTrump to begin #GOPDebate was FAIR &amp; BALANCED..... http://t.co/TKeadpd5mf
Scott Walker,Negative,"Unless I'm mistaken, @ScottWalker admitted that he would rather allow a woman to DIE than get an abortion in that first question? #GOPDebate"
No candidate mentioned,Neutral,RT @mrmedina: God gives me unconditional love I'm going to give it to the people around me.   an abortion in that first questio
No candidate mentioned,Negative,RT @RachelIGraber: Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/MIXjeKCSa4
No candidate mentioned,Neutral,"@thehill ok. But how about also running a story of how #Bernie2016 live tweeted #GOPDebate, gained 10k followers #DebateWithBernie"
No candidate mentioned,Negative,RT @HillaryforSC: #GOPDebate has shown Republicans have no answers for future--more interested in turning back the clock on progress #sctweead
No candidate mentioned,Negative,"Good people of the U.S., how fucking dumb can you possibly be? #GOPDebate http://t.co/AD1lxazuGQ"
No candidate mentioned,Negative,RT @samswey: Does respecting life include black lives taken by police??? #GOPDebate
Donald Trump,Positive,@realDonaldTrump dodged those questions like a first 48 suspect lol #GOPDebate #
No candidate mentioned,Negative,By smearing opponents of #WhiteGenocide as e a first 48 suspect lol #GOPDebate #ateco/AD1lxazuGQn turning back the clock on progress #sctweeade.
Donald Trump,Negative,"#GOPDebate Reps r like minions, searching 4 the guy who acts the most evil 2 make their boss. @realDonaldTrump could learn from that movie."
Donald Trump,Neutral,GOP Debate News - Trump Shocks GOP Faithful http://t.co/FcdtvMR4k9  #DonaldTrump  #GOPDebate http://t.co/vEYi4rWLQ2
Chris Christie,Neutral,Chris Christie was using this classic tactic as his debate strategy https://t.co/P3kDzHzak8 #GOPDebate #ChrisChristie #RandPaul2016
No candidate mentioned,Negative,??S@AmyMek: Status ?x0 Single   I broke up with @FoxNews last night!   Goodbye @megynkelly &amp; Chris Wallace.  #GOPDebate http://t.co/YeoE8fZe8A???
No candidate mentioned,Neutral,"Not sure how long this will be up, but here is full video of last night's primetime #GOPDebate: https://t.co/9hM7sP8DcY  #tcot #GOP2016"
No candidate mentioned,Negative,Chewbacca should be up there just roaring every once in a while. Would fit right in. #GOPDebate http://t.co/5phvKdBKrS via @someecards
No candidate mentioned,Neutral,#GOPDebate went very well. My masters will soon choose which candidate will carry out their agenda #WakeUpAmerica #p2 http://t.co/x8UWh4Kowv
No candidate mentioned,Neutral,RT @wall_ezy: Entertainment  at its finest.  Can't  help but wonder how #educated  #Americans are reacting  to #GOPDebate or the lack therevE8
No candidate mentioned,Negative,"RT @metanoiajawbone: Another performance like that, and #CarlyFiorina will have political operatives of both sides digging in her backgrounvE8"
Ted Cruz,Neutral,"Seriously, I want to know what messages @TheTweetOfGod sends to GOP candidates. I mean, what are you telling Ted Cruz every day? #GOPDebate"
No candidate mentioned,Neutral,Crickets from #GOPDebate on this key youth vote issue last night: Hillary readies student loan reform rollout http://t.co/f9dFWMqt2O
Mike Huckabee,Negative,"RT @TruthTeamOne: If I understand his statement correctly, Mike Huckabee believes fertilized eggs should be able to vote. #GOPDebate #RWNJ"
Donald Trump,Negative,"If you are a woman and you vote for Donald Trump, no. #GOPDebate #Fridaynewstoundup"
No candidate mentioned,Negative,"Dems would NEVER agree to let FOX host a debate. Not bc of bias, but because they are in the business of NOT answering tough Q's #GOPDebate"
No candidate mentioned,Negative,@GMA Who won the #GOPDebate? The #DemocraticParty won last nights GOP debate.
Jeb Bush,Neutral,@piersmorgan @CNN @HilaryClinton What do you think about the #Bush3rdQtr pursuance @TheQArena yday? #GOPDebate a total waste of time or...??
Donald Trump,Positive,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/8PxIVxHnxB - #GOPDebate #DonaldTrump
John Kasich,Negative,RT @LilaGraceRose: .@govmikehuckabee @scottwalker @governorchristie @johnkasich @JebBush Will you tell the truth about @PPact during tonigh?E8
John Kasich,Negative,"@NorahODonnell , I honestly think you are so much better than the questions you asked Governor Kasich. @CBSThisMorning #GOPdebate"
Donald Trump,Negative,RT @larryelder: Disappointed #DonaldTrump supporters should stop whining about the questions--and tell Trump next time to actually prepare.?E8
No candidate mentioned,Negative,.@instagram and @facebook need to free the @Dreamdefenders acct. #KKKorGOP is a legitimate convo highlighting real concerns. #GOPDebate
Scott Walker,Negative,"RT @goldengateblond: ""It's only by the blood of Jesus Christ and cash from the Koch brothers that my sins are redeemed."" -- Scott Walker, cood"
Chris Christie,Negative,"Christie: ""9/11 happened in my state."" When we were running from the collapsing South Tower that day I had no idea we were in NJ. #GOPDebate"
Donald Trump,Positive,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/TdLF7jC3Ig - #GOPDebate #DonaldTrump
Donald Trump,Positive,Fox News Couldn't Kill #Trumps GOP Faithful - http://t.co/TdLF7jC3Ig - #GOPDebate #DonaldTrumpOPDebateighting real c
Donald Trump,Negative,RT @danitaharris: Trump says he doesn't have time for political correctness when questioned about his negative remarks about women! #GOPDeb?E8
No candidate mentioned,Negative,"@ChairmanL I watched the #GOPDebate debate. I know if you say something often enough, it must be true. Gerrymander gerrymander gerrymander."
No candidate mentioned,Negative,"RT @nickgillespie: Sorry bitches, I'm going to @Penn and @mrteller on Broadway rather watch #GOPDebate http://t.co/g4aBpfAGzg"
No candidate mentioned,Negative,Gotta give @LindseyGrahamSC props. He saw the same ambush we did at #GOPDebate and is calling out @FoxNews on it.   http://t.co/qtNxztDJIs
No candidate mentioned,Negative,Can't wait to see which Lannister they kill off in the next episode of #GOPDebate http://t.co/L6Wv7VkMk0 via @someecards
Donald Trump,Negative,Watching that last night made me afraid of politicians--even more so Donald Trump. #GOPDebate
No candidate mentioned,Negative,The #GOPDebate candidates honestly terrify me because if one is actually elected our country will be fucked.
Donald Trump,Negative,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/v4wnjcy9Sw - #GOPDebate #DonaldTrump
No candidate mentioned,Negative,Somewhere in the Whitehouse ~ #GOPDebate http://t.co/oYZWnVvPLv
No candidate mentioned,Negative,John Gambling is right. #GOPDebate isn't a 'debate' it's a group interview controlled by the moderators who get the most time on stage.
No candidate mentioned,Negative,One youth notes that @FoxNews moderators feed questions to some of the candidates to fit their talking points #GOPDebate
Rand Paul,Neutral,RT @LPNational: #Libertarians don't want marriages or #guns registered with the federal government either @RandPaul #GOPDebate
No candidate mentioned,Negative,RT @ShaaaaaNaNa: what's the difference between the #GOPDebate moderators and Cookie Monster?   Cookie Monster doesn't have @KarlRove's arm ?E8
Donald Trump,Negative,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/X9otKzlY5O - #GOPDebate #DonaldTrump
No candidate mentioned,Negative,Are there ANY people of color in this #GOPDebate audience? IotKzlY5O - #GOPDebate #DonaldTrump C
No candidate mentioned,Negative,RT @lediva: WAIT YOU GUYS  WHAT IF #GOPDEBATE IS A CONSPIRACY TO GET ALL THE LIBERALS TO DRINK OURSELVES TO DEATH
No candidate mentioned,Negative,"RT @agerney: Those elusive words the #tenmen in the #GOPDebate pretty much forgot to say: ""middle class."" #GOPtbt http://t.co/0EzYv77WMD"
Donald Trump,Negative,"Trump railed because if you lose the nominee, back the party. Can't the same be said for the general election? Back the country! #GOPDebate"
No candidate mentioned,Negative,RT @k_mcq: Remind me again why wethe nominee
Donald Trump,Negative,"At #GOPDebate, others treated #Trump like I treat my cranky toddler: be nice, stay calm, and know he will find a new toy to play with soon."
No candidate mentioned,Negative,"RT @drskyskull: One white woman killed by an illegal immigrant? THERE SHOULD BE A LAW? Black women die in police custody? ""All Lives MatterOne"
No candidate mentioned,Neutral,"I do find it funny that some candidates are claiming victory last night. There were several strong contenders, no clear winner.  #GOPDebate"
No candidate mentioned,Negative,#GOPDebate Results: Fox Cancellations? https://t.co/X4QbVOgQWI
Donald Trump,Negative,"Trump's ""evidence"" of Mexico sending all the baddies is that he ""talked to a Border Patrol agent"" who confirmed it. #GOPDebate #Trump"
No candidate mentioned,Negative,RT @GovtsTheProblem: I should never be able to tell from a debate who the moderators don't support. @FoxNews really blew that yesterday. #G?E8
No candidate mentioned,Neutral,I heard a rumor that several of the republican candidates used @Brainscape to prepare for the first #GOPdebate ally blew that y
No candidate mentioned,Negative,RT @heidimachen66: Has democracy ever been more for sale than w/ a GOP debate only accessible to those who pay for cable TV? #GOPDebate
No candidate mentioned,Negative,"Bernie Sanders For President after watching that weak ass #GOPDebate last night, everybody in the @GOP is propaganda puppets"
No candidate mentioned,Negative,RT @melaninbarbie: I'm just looking at this debate like #GOPDebate #KKKorGOP http://t.co/GEAsg40bQD
No candidate mentioned,Negative,"RT @SunshineEmpire: Is it a coincidence that #Obamacare killed another -215,000 jobs the day after the #GOPDebate?"
No candidate mentioned,Negative,"RT @dugovich: Look, my Dad was a poor piece of shit. So, you know, I get it. #GOPDebate"
Donald Trump,Negative,FOXNews has one goal &amp; one goal only: profit.  The American tragedy is: one whole political Party is her guinea pig  @cdpiglet #GOPDebate
No candidate mentioned,Negative,@Marisol_Bello news anchor @marthamaccallum asked at millions of ppl who remain on assistance than get a job. #TalkPoverty #GOPDebate
Donald Trump,Negative,RT @GiftedPrude: The facial expressions of #DonaldTrump could've been an entire segment. #GOPDebate
No candidate mentioned,Negative,And now for something completely different: GOP Primary Debate. I doubt Fox throws any heat at these clowns. #GOPDebate #uspoli
No candidate mentioned,Neutral,RT @RepubGrlProbs: RT if you think Carly just won the debate with that line and they should all just go home now. #GOPDebate
No candidate mentioned,Neutral,The true winner of the #GOPDebate is @PFTCommenter.
Donald Trump,Positive,"RT @AmyMek: I am #ProLife -&gt; @realDonaldTrump, I hate the concept of abortion! I have evolvedjust go home no"
Donald Trump,Negative,RT @rebeccawatson: Trump: I had the common sense to leave Atlantic City  Most of us have the common sense to never go there in the first plte8
No candidate mentioned,Neutral,There they all are! #GOPDebate http://t.co/d6pTfWE7N0
No candidate mentioned,Neutral,RT @DaveMontero: Post-#gopdebate results from Republicans watching in Covina. http://t.co/pIe8ujpda1
Donald Trump,Negative,RT @TimelordQueen42: Resemblance? #GOPDebate http://t.co/WamYDOUlqs
No candidate mentioned,Negative,RT @agerney: Recap of the #GOPdebate: these #TenMen want to make choices for all women. #GOPtbt http://t.co/WzKTUUMiA5
No candidate mentioned,Negative,....and the @FoxNews spin-man perpetuates the establishment narrative. #GOPDebate #KellyFailed #FrankLuntz   https://t.co/t5pIOkhD2Z
No candidate mentioned,Negative,1st  #GOPDebate is done &amp; no debate - Harry Nilsson belongs in the @rock_hall so JUMP INTO THE FIRE https://t.co/i3vLAZaLEP @HarryInTheHall
No candidate mentioned,Neutral,You should probably go check out @PhilHands' feed for his #livetoon of the #GOPDebate. Some quality stuff. https://t.co/2rK59aIHzI
Donald Trump,Negative,"@foxandfriends @realDonaldTrump Look, we have progressive liberal media outlets praising @megynkelly performance at the #GOPDebate Nuff said"
No candidate mentioned,Negative,@CBSMiami  #GOPDebate @RepEliotEngel How Deep R @POTUS SKELETONS?15YR SCAM @DeptVetAffairs MADE $M FOR 2007 PREES ADS http://t.co/Ijf80eooET
Ted Cruz,Negative,RT @JesseCox: I like that we live in a world where some people think Ted Cruz will ever be president. #GOPDebate
Mike Huckabee,Negative,RT @CapehartJ: When can we expect the Huckabee White Paper on the Pimp Tax? #askingforafriend #GOPDebate
No candidate mentioned,Negative,Okay...all I really learned from the Republican debate is that that bell means absolutely nothing. #GOPDebate
No candidate mentioned,Neutral,This is what George Bush should take to heart #GOPDebate http://t.co/cSagYbaejh
No candidate mentioned,Positive,#GOPDebate Only 1 can b Potus however I see some really great cabinet choices.
Donald Trump,Negative,Donald Trump is having a meltdown after Megyn Kelly and Fox News cut him to pieces during the debate http://t.co/F7iVRIDmU9 #GOPDebate
No candidate mentioned,Positive,Loved the first #GOPdebate ltdown after Meg
No candidate mentioned,Neutral,"RT @ahzoov: Super Storms, Raging Fires, Ocean's Rising.  Can anyone remember any mention of Global Climate Change? #GOPDebate"
Donald Trump,Negative,So the #USPrezdebate... I totally think Tanned Trump is a gaffe to all the presidential candidates #GOPDebate
John Kasich,Positive,I wouldn't mind John Kasich as my next president! #Kasich4Us #Kasich #GOPDebate
Mike Huckabee,Negative,"RT @NerdyWonka: Mike Huckabee: ""The purpose of the military is to kill people and break things.""   #GOPDebate   Everyone right now: http://le "
No candidate mentioned,Positive,@megynkelly You did an awesome at the #GOPDebate  I thought you were professional and pleasant to watch.  Great questions btw.  #standtall
Mike Huckabee,Negative,RT @galderso: Huckabee says the military is for killing people and breaking things; reaffirms he is pro-life. Totally makes sense. #GOPDebaTal
Donald Trump,Negative,It's just hilarious watching the usual #GOP shills trying to undermine #Trump this morning. Ahahahahaha!  #GOPDebate  #GOPClownCar
Donald Trump,Neutral,@NHGOP You built this. #NHpolitics #GOPDebate #VoteBlue2016 https://t.co/gfL7IHpZKF
Donald Trump,Negative,RT @TylerGroenendal: Donald Trump is like your dirty old alcholic uncle who somehow got elected mayor. #GOPDebate
John Kasich,Positive,@linnyitssn His ace in the hole is Ohio.  Republicans must win OHIO. #GOPDebate
Donald Trump,Neutral,Billionaire Donald Trump  Was Not Made by MSM and  Cannot Be Taken Down by MSM - Rush Limbaugh Quote  #GopDebate https://t.co/UkNljPkwwf
Donald Trump,Negative,You know it's bad when Trump comes out looking like a champ in this situation #GOPDebate
No candidate mentioned,Negative,"RT @_Holly_Renee: Jindal: if you wanna come here, do it legally, learn English, roll up your sleeves and get to work. #GOPDebate"
Donald Trump,Positive,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/ybbA83GtMY -#GOPDebate #DonaldTrump http://t.co/1cJ3Zy1U4w
No candidate mentioned,Positive,"@alexhalperin @nandelabra Thanks, made the donation. Everyone needs to donate to Planned Parenthood after watching #GOPDebate!"
No candidate mentioned,Negative,?x??RT @Rik_FIair: X___X RT @kvxrdashian: when you leave the Republican Party and become a Democrat. #GOPDebate http://t.co/d3wg0Dmyyb
No candidate mentioned,Negative,RT @JeremyDBond: Now THIS is a divisive question. #GOPDebate #pronunciation https://t.co/GZzOcPgSYV
No candidate mentioned,Negative,"RT @MikeyBolts: ""What are you going to do about the veterans?"" ""GOD LOVES US ALL""  ""Thank you.""  #GOPDebate"
Donald Trump,Neutral,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/X9otKzlY5O -#GOPDebate #DonaldTrump http://t.co/3EwF8WO8Cq
Donald Trump,Negative,"RT @_HankRearden: Trump to Megyn Kelly: I don't have time for political correctness, and neither does this country. #GOPDebate #Trump2016"
Rand Paul,Negative,"RT @pattonoswalt: Rand Paul is cornering the ""smattering of applause"" demographic. #GOPDebate"
Donald Trump,Neutral,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/P8qaU5oVOW -#GOPDebate #DonaldTrump http://t.co/dG6VjjVbev
Donald Trump,Neutral,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/iHtVa9RV9y -#GOPDebate #DonaldTrump http://t.co/PiyGOzGenz
Donald Trump,Negative,GOP Debate News - Trump Shocks GOP Faithful - http://t.co/TdLF7jC3Ig -#GOPDebate #DonaldTrump http://t.co/iu9iBu36zy
Donald Trump,Negative,Just saw a limp balloon. Made me think of @realDonaldTrump after the #GOPDebate last night #DebatesAreHard #SadClown #YoureFired
No candidate mentioned,Negative,"@AlexanderSoros As if it wasn't obvious, last night's #GOPDebate sealed the deal. @HillaryClinton is amazing. They were a shande 4 democracy"
Donald Trump,Neutral,Summary of @realDonaldTrump at #GOPDebate ast night's #GOPDebate sealed the deal. @HillaryClinton is amazing. They were a shande 4 democracyallZe
No candidate mentioned,Neutral,RT @edeweysmith: As SOON as many of us realize that NOT every person in America is OBLIGATED to believe what you believe!  We must learn toyal
No candidate mentioned,Negative,RT @ChipChantry: Straight Outta Compton commercial during #GOPDebate. Fox News viewers across the country call police on their TVs.
Donald Trump,Negative,"AWWWWW... poor Donald RT @Oregonian: Trump on #GOPdebate: ""The questions to me were not nice."" http://t.co/Npznjv5StI http://t.co/MdQP4oWhdo"
Donald Trump,Negative,"@realDonaldTrump @FoxNews @megynkelly Well if that isn't the pot calling the kettle black, I don't know what is. #GOPDebate"
No candidate mentioned,Neutral,"MT:@ peddoc63: My how times have changed.... ""Pieter_Gericke #tcot #PJNET #RedNationRising #GOPDebate http://t.co/KJ1xKUSMlk"
No candidate mentioned,Neutral,"Post-debate thoughts: Never thought D's would like Megyn Kelly this much, or R's hate her. Or that I'd want to watch Fox News #GOPDebate"
No candidate mentioned,Negative,All of the candidates are an absolute disaster for abortion rights. #GOPDebate
No candidate mentioned,Negative,??S@kharyp: NRA-Backed Bill Enables People With Severe Mental Illness to Buy Guns http://t.co/psFpCH5WNH #GunSense #GOPDebate Holy Crap !!!
Donald Trump,Negative,Republicans &amp; Facts go together like opposing poles on a magnet. #GOPDebate #GOPTBT #GOPClownCar #NoMoreBushes #DumpTrump #GOPshutdown
Donald Trump,Negative,"RT @Tess_Harkin: No, #DonaldTrump, YOU'RE stupid. #GOPDebate"
No candidate mentioned,Positive,that debate #GOPDebate was the best experience of my life. It will be a tough race for sure.
No candidate mentioned,Positive,"RT @BuckSexton: You also get the sense that @CarlyFiorina is actually the competent executive that Hillary Clinton pretends to be, but neveyal"
Jeb Bush,Negative,@willneal001 Definitely #bias there! #GOPDebate Massacre by FOX. Deliberate attempt to smear R's.
Scott Walker,Positive,"I didn't watch #GOPDebate, but here's my list of faves thus far:  Walker Fiorina . . Rubio . . . . . everyone else  #p2 #tcot"
No candidate mentioned,Neutral,"Here's Camille Paglia being Camille Paglia: ""Kasich is a mensch in a party of parakeets."" #GOPdebate http://t.co/HxYjouZmje via @thr"
No candidate mentioned,Negative,"Our problem is not being too ""politically correct,"" @GOP. It's that too many Americans are anti-intellectual and ignorant. #GOPDebate #USA"
No candidate mentioned,Negative,.@ArthurA_P @raemd95 FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina #GOPDebate #morningjoe http://t.co/ygMGbAvqut
No candidate mentioned,Neutral,RT @JessicaValenti: The winner is: Twitter. #GOPDebate
No candidate mentioned,Positive,Glad to see that Jesus got a shout-out at las night's debate. Them candidates were pushing the envelope. #GOPDebate
No candidate mentioned,Negative,Protip: Don't watch #GOPDebate and drink. Never. Again. (I don't remember how I got to bed.)
Donald Trump,Negative,@Varneyco @realDonaldTrump Confrontative. As a conservative i don't feel represented by him. #GOPDebate
No candidate mentioned,Negative,The closed captioning for the #GOPDebate was the best part http://t.co/D0ndRMOa91 http://t.co/8JZ2U7VT5O
Jeb Bush,Negative,The award for most disingenuous statement in last night's #GOPDebate goes to @JebBush for his #CommonCore doubletalk: http://t.co/76tpcVSjwD
No candidate mentioned,Negative,"I can't stand hearing politicians evade questions and use the question asked to, instead, give their spiel. #gopdebate"
Donald Trump,Negative,@megynkelly successfully made the #gopdebate about @realDonaldTrump It was not her intention she wanted to destroy but it backfired #news
Marco Rubio,Negative,@FoxNews didn't ask Rubio about gang of ocho and i didn't hear anything but talking points from Marco.  #GOPDebate
No candidate mentioned,Negative,#GOPDebate was the most watched primary debate in history. 99% of viewers say they were there for the drinking game. http://t.co/UbV8Z4M5q8
Marco Rubio,Neutral,"RT @pattonoswalt: All 3 moderators had 6 days intensive training to not trill the ""r"" in ""Rubio"" tonight. #GOPDebate"
No candidate mentioned,Negative,RT @ziggylasvegas: Not only that but everything they have said about the ACA has been a total distortion.#GOPDebate  https://t.co/p8Q3ukMeZ2
